FechaHora,Bateria_Volts,Corriente_Panel_Solar,LgcTsol,Nivel_Agua_m,Precipitacion_mm,Precipitacion_24h_mm,Presion_Sensor_cm,Temperatura_Agua_C,Temperatura_Interna_C,Humedad_Interna_Porc,Año,Mes,Dia,Hora,Clasificacion_Clima
2007-12-31 22:00:00,13.1,58.0,0.0,1.4974908023769473,56.0,5.0,0.0,12.3,37.0,28.0,2007,12,31,22,Frío_y_Lluvioso
2007-12-31 21:00:00,13.1,40.0,0.0,1.5065050885051456,56.0,5.0,0.0,10.8,39.0,49.0,2007,12,31,21,Frío_y_Lluvioso
2007-12-31 20:00:00,13.1,42.5,0.0,1.5111449673413737,56.0,5.0,0.0,11.45,38.5,40.0,2007,12,31,20,Desconocido
2007-12-31 19:00:00,13.1,45.0,0.0,1.5131181370253144,56.0,5.0,0.0,12.1,38.0,31.0,2007,12,31,19,Frío_y_Lluvioso
2007-12-31 18:00:00,13.1,49.0,0.0,1.506238509834163,56.0,5.0,0.0,12.1,37.5,29.0,2007,12,31,18,Desconocido
2007-12-31 17:00:00,13.1,53.0,0.0,1.499358400240887,56.0,5.0,0.0,12.1,37.0,27.0,2007,12,31,17,Frío_y_Lluvioso
2007-12-31 16:00:00,13.1,58.0,0.0,1.4905200724842511,56.0,5.0,0.0,9.933333333333334,36.333333333333336,18.333333333333336,2007,12,31,16,Desconocido
2007-12-31 15:00:00,13.1,63.0,0.0,1.4978435953997498,56.0,5.0,0.0,7.766666666666667,35.666666666666664,9.666666666666668,2007,12,31,15,Desconocido
2007-12-31 14:00:00,13.1,68.0,0.0,1.499865895634614,56.0,5.0,0.0,5.6,35.0,1.0,2007,12,31,14,Frío_y_Lluvioso
2007-12-31 13:00:00,12.975,51.0,0.25,1.504027347190535,56.0,3.75,0.0,5.3999999999999995,32.5,14.0,2007,12,31,13,Desconocido
2007-12-31 12:00:00,12.85,34.0,0.5,1.494439037076451,56.0,2.5,0.0,5.199999999999999,30.0,27.0,2007,12,31,12,Desconocido
2007-12-31 11:00:00,12.725,17.0,0.75,1.503837234119691,56.0,1.25,0.0,5.0,27.5,40.0,2007,12,31,11,Desconocido
2007-12-31 10:00:00,12.6,0.0,1.0,1.5104860869356995,56.0,0.0,0.0,4.8,25.0,53.0,2007,12,31,10,Frío_y_Lluvioso
2007-12-31 09:00:00,12.6,0.0,1.0,1.504732869149265,56.0,0.0,0.0,4.8,25.0,52.5,2007,12,31,9,Desconocido
2007-12-31 08:00:00,12.6,0.0,1.0,1.498369368493407,56.0,0.0,0.0,4.8,25.0,52.0,2007,12,31,8,Frío_y_Lluvioso
2007-12-31 07:00:00,12.6,0.0,1.0,1.4920374586904757,56.0,0.0,0.0,4.8,25.0,49.5,2007,12,31,7,Desconocido
2007-12-31 06:00:00,12.6,0.0,1.0,1.4881223035496665,56.0,0.0,0.0,4.8,25.0,47.0,2007,12,31,6,Frío_y_Lluvioso
2007-12-31 05:00:00,12.7,0.0,1.0,1.4886174321823111,56.0,0.0,0.0,4.8,24.0,15.0,2007,12,31,5,Frío_y_Lluvioso
2007-12-31 04:00:00,12.7,0.0,1.0,1.4872563325551535,56.0,0.0,0.0,4.8,24.0,15.0,2007,12,31,4,Frío_y_Lluvioso
2007-12-31 03:00:00,12.7,0.0,1.0,1.4830809153591145,56.0,0.0,0.0,4.8,24.0,60.0,2007,12,31,3,Frío_y_Lluvioso
2007-12-31 02:00:00,12.725,0.25,1.0,1.485317973253562,56.0,0.0,0.0,4.8,24.75,49.75,2007,12,31,2,Desconocido
2007-12-31 01:00:00,12.75,0.5,1.0,1.4781078504666028,56.0,0.0,0.0,4.8,25.5,39.5,2007,12,31,1,Desconocido
2007-12-31 00:00:00,12.775,0.75,1.0,1.4739507434373071,56.0,0.0,0.0,4.8,26.25,29.25,2007,12,31,0,Desconocido
2007-12-30 23:00:00,12.8,1.0,1.0,1.471277980303181,56.0,0.0,0.0,4.8,27.0,19.0,2007,12,30,23,Frío_y_Lluvioso
2007-12-30 22:00:00,13.0,23.0,0.5,1.4703993799875217,56.0,0.0,0.0,4.8,29.5,17.0,2007,12,30,22,Desconocido
2007-12-30 21:00:00,13.2,45.0,0.0,1.476102899215382,54.0,0.0,0.0,4.8,32.0,15.0,2007,12,30,21,Frío_y_Lluvioso
2007-12-30 20:00:00,13.1,43.0,0.0,1.4700963748585492,54.0,0.0,0.0,4.8,32.0,6.0,2007,12,30,20,Frío_y_Lluvioso
2007-12-30 19:00:00,13.1,49.5,0.0,1.4703810636268213,51.0,0.0,0.0,5.0,33.5,12.0,2007,12,30,19,Desconocido
2007-12-30 18:00:00,13.1,56.0,0.0,1.4722293550040622,51.0,0.0,0.0,5.2,35.0,18.0,2007,12,30,18,Frío_y_Lluvioso
2007-12-30 17:00:00,13.1,50.0,0.0,1.4631583632584622,51.0,0.0,0.0,8.1,38.0,30.0,2007,12,30,17,Frío_y_Lluvioso
2007-12-30 16:00:00,13.1,56.0,0.0,1.465309260296491,51.0,0.0,0.0,4.1,36.0,50.0,2007,12,30,16,Frío_y_Lluvioso
2007-12-30 15:00:00,13.05,53.0,0.0,1.4587197427702367,51.0,0.0,0.0,9.35,34.5,25.5,2007,12,30,15,Desconocido
2007-12-30 14:00:00,13.0,50.0,0.0,1.4500207746299423,51.0,0.0,0.0,14.6,33.0,1.0,2007,12,30,14,Frío_y_Lluvioso
2007-12-30 13:00:00,12.933333333333334,41.666666666666664,0.16666666666666666,1.4589984853750089,51.0,0.16666666666666666,0.0,12.966666666666667,32.0,2.666666666666667,2007,12,30,13,Desconocido
2007-12-30 12:00:00,12.866666666666667,33.33333333333333,0.3333333333333333,1.4683111260365,51.0,0.3333333333333333,0.0,11.333333333333332,31.0,4.333333333333334,2007,12,30,12,Desconocido
2007-12-30 11:00:00,12.8,25.0,0.5,1.4744790729988293,51.0,0.5,0.0,9.7,30.0,6.0,2007,12,30,11,Desconocido
2007-12-30 10:00:00,12.733333333333333,16.666666666666664,0.6666666666666666,1.4705713483822966,51.0,0.6666666666666666,0.0,8.066666666666666,29.0,7.666666666666667,2007,12,30,10,Desconocido
2007-12-30 09:00:00,12.666666666666666,8.333333333333329,0.8333333333333333,1.4625247906624244,51.0,0.8333333333333333,0.0,6.433333333333332,28.0,9.333333333333334,2007,12,30,9,Desconocido
2007-12-30 08:00:00,12.6,0.0,1.0,1.4662094511926675,51.0,1.0,0.0,4.8,27.0,11.0,2007,12,30,8,Frío_y_Lluvioso
2007-12-30 07:00:00,12.6,0.0,1.0,1.4650125010674595,51.0,1.0,0.0,4.8,26.5,15.5,2007,12,30,7,Desconocido
2007-12-30 06:00:00,12.6,0.0,1.0,1.457453265764355,51.0,1.0,0.0,4.8,26.0,20.0,2007,12,30,6,Frío_y_Lluvioso
2007-12-30 05:00:00,12.7,0.0,1.0,1.4573568039665805,51.0,1.0,0.0,4.8,26.0,33.0,2007,12,30,5,Frío_y_Lluvioso
2007-12-30 04:00:00,12.7,0.0,1.0,1.4480445743888848,51.0,1.0,0.0,4.8,26.0,33.0,2007,12,30,4,Frío_y_Lluvioso
2007-12-30 03:00:00,12.7,0.0,1.0,1.4562309824304605,51.0,1.0,0.0,4.8,27.0,60.0,2007,12,30,3,Frío_y_Lluvioso
2007-12-30 02:00:00,12.7,0.0,1.0,1.4514065820624609,51.0,1.0,0.0,4.8,29.0,14.0,2007,12,30,2,Frío_y_Lluvioso
2007-12-30 01:00:00,12.774999999999999,11.5,0.75,1.4546570277495405,51.0,1.0,0.0,5.7,31.75,22.75,2007,12,30,1,Desconocido
2007-12-30 00:00:00,12.85,23.0,0.5,1.4508912492713288,51.0,1.0,0.0,6.6,34.5,31.5,2007,12,30,0,Desconocido
2007-12-29 23:00:00,12.925,34.5,0.25,1.451292609694885,51.0,1.0,0.0,7.5,37.25,40.25,2007,12,29,23,Desconocido
2007-12-29 22:00:00,13.0,46.0,0.0,1.4522268152817506,51.0,1.0,0.0,8.4,40.0,49.0,2007,12,29,22,Frío_y_Lluvioso
2007-12-29 21:00:00,13.0,43.0,0.0,1.4459239043922612,51.0,1.0,0.0,8.5,41.0,38.0,2007,12,29,21,Frío_y_Lluvioso
2007-12-29 20:00:00,13.033333333333333,46.666666666666664,0.0,1.4553155969475524,51.0,1.0,0.0,9.7,40.0,35.666666666666664,2007,12,29,20,Desconocido
2007-12-29 19:00:00,13.066666666666666,50.333333333333336,0.0,1.4608182534147747,51.0,1.0,0.0,10.9,39.0,33.333333333333336,2007,12,29,19,Desconocido
2007-12-29 18:00:00,13.1,54.0,0.0,1.4696082322460584,51.0,1.0,0.0,12.1,38.0,31.0,2007,12,29,18,Frío_y_Lluvioso
2007-12-29 17:00:00,13.1,57.0,0.0,1.4775047792546114,51.0,1.0,0.0,12.3,37.0,57.0,2007,12,29,17,Frío_y_Lluvioso
2007-12-29 16:00:00,13.1,62.0,0.0,1.4794627788308332,51.0,1.0,0.0,13.75,35.5,47.0,2007,12,29,16,Desconocido
2007-12-29 15:00:00,13.1,67.0,0.0,1.4879002635312955,51.0,1.0,0.0,15.2,34.0,37.0,2007,12,29,15,Templado_y_Lluvioso
2007-12-29 14:00:00,12.8,30.0,0.0,1.4796701135723338,51.0,1.0,0.0,17.8,35.0,55.0,2007,12,29,14,Templado_y_Lluvioso
2007-12-29 13:00:00,12.8,33.0,0.0,1.4735897708207166,51.0,1.0,0.0,4.8,33.0,9.0,2007,12,29,13,Frío_y_Lluvioso
2007-12-29 12:00:00,12.733333333333334,22.0,0.3333333333333333,1.4644943165989275,51.0,0.6666666666666667,0.0,4.8,30.333333333333332,15.0,2007,12,29,12,Desconocido
2007-12-29 11:00:00,12.666666666666666,11.0,0.6666666666666666,1.4610009232141927,51.0,0.33333333333333337,0.0,4.8,27.666666666666668,21.0,2007,12,29,11,Desconocido
2007-12-29 10:00:00,12.6,0.0,1.0,1.4587744690079825,51.0,0.0,0.0,4.8,25.0,27.0,2007,12,29,10,Frío_y_Lluvioso
2007-12-29 09:00:00,12.6,0.0,1.0,1.4542014496434603,51.0,0.0,0.0,4.8,25.0,27.0,2007,12,29,9,Frío_y_Lluvioso
2007-12-29 08:00:00,12.6,0.0,1.0,1.460776199826499,51.0,0.0,0.0,4.8,25.0,38.666666666666664,2007,12,29,8,Desconocido
2007-12-29 07:00:00,12.6,0.0,1.0,1.4579112663603708,51.0,0.0,0.0,4.8,25.0,50.33333333333333,2007,12,29,7,Desconocido
2007-12-29 06:00:00,12.6,0.0,1.0,1.4535299565541184,51.0,0.0,0.0,4.8,25.0,62.0,2007,12,29,6,Frío_y_Lluvioso
2007-12-29 05:00:00,12.649999999999999,0.0,1.0,1.4543838782172833,51.0,0.0,0.0,4.8,25.5,45.5,2007,12,29,5,Desconocido
2007-12-29 04:00:00,12.7,0.0,1.0,1.4472023627167785,51.0,0.0,0.0,4.8,26.0,29.0,2007,12,29,4,Frío_y_Lluvioso
2007-12-29 03:00:00,12.7,0.0,1.0,1.4532463023318594,51.0,0.0,0.0,4.8,27.0,44.0,2007,12,29,3,Frío_y_Lluvioso
2007-12-29 02:00:00,12.7,0.0,1.0,1.4447373152054548,51.0,0.0,0.0,4.8,27.0,44.0,2007,12,29,2,Frío_y_Lluvioso
2007-12-29 01:00:00,12.7,0.0,1.0,1.4544750539374651,51.0,0.0,0.0,4.8,27.0,4.0,2007,12,29,1,Frío_y_Lluvioso
2007-12-29 00:00:00,12.75,0.0,1.0,1.4599199493233983,51.0,0.0,0.0,4.8,28.5,8.5,2007,12,29,0,Desconocido
2007-12-28 23:00:00,12.8,0.0,1.0,1.4538942629540816,51.0,0.0,0.0,4.8,30.0,13.0,2007,12,28,23,Frío_y_Lluvioso
2007-12-28 22:00:00,12.9,5.0,0.0,1.4440047052965537,51.0,0.0,0.0,40.6,33.0,33.0,2007,12,28,22,Cálido_y_Lluvioso
2007-12-28 21:00:00,13.1,50.0,0.0,1.4503139338656503,50.0,0.0,0.0,23.6,37.0,36.0,2007,12,28,21,Templado_y_Lluvioso
2007-12-28 20:00:00,13.1,53.5,0.0,1.4544510807426028,50.0,0.0,0.0,23.25,36.5,43.5,2007,12,28,20,Desconocido
2007-12-28 19:00:00,13.1,57.0,0.0,1.4590312241034225,50.0,0.0,0.0,22.9,36.0,51.0,2007,12,28,19,Templado_y_Lluvioso
2007-12-28 18:00:00,13.1,54.0,0.0,1.4644566310371414,50.0,0.0,0.0,2.1,34.0,27.0,2007,12,28,18,Frío_y_Lluvioso
2007-12-28 17:00:00,13.1,54.0,0.0,1.4559375240718233,50.0,0.0,0.0,2.1,34.0,27.0,2007,12,28,17,Frío_y_Lluvioso
2007-12-28 16:00:00,13.2,65.0,0.0,1.4531068386427088,50.0,0.0,0.0,6.4,32.0,60.0,2007,12,28,16,Frío_y_Lluvioso
2007-12-28 15:00:00,13.1,59.0,0.0,1.4454242198332115,50.0,0.0,0.0,5.866666666666667,31.333333333333332,57.333333333333336,2007,12,28,15,Desconocido
2007-12-28 14:00:00,13.0,53.0,0.0,1.4526862883507232,50.0,0.0,0.0,5.333333333333333,30.666666666666668,54.666666666666664,2007,12,28,14,Desconocido
2007-12-28 13:00:00,12.9,47.0,0.0,1.4551522508872743,50.0,0.0,0.0,4.8,30.0,52.0,2007,12,28,13,Frío_y_Lluvioso
2007-12-28 12:00:00,12.7,24.0,0.0,1.4517702113843274,50.0,0.0,0.0,4.8,28.0,43.0,2007,12,28,12,Frío_y_Lluvioso
2007-12-28 11:00:00,12.649999999999999,12.0,0.5,1.4430413783900478,50.0,0.0,0.0,4.8,27.5,24.5,2007,12,28,11,Desconocido
2007-12-28 10:00:00,12.6,0.0,1.0,1.439261024824361,50.0,0.0,0.0,4.8,27.0,6.0,2007,12,28,10,Frío_y_Lluvioso
2007-12-28 09:00:00,12.6,0.0,1.0,1.4357646912648958,50.0,0.0,0.0,4.8,27.0,59.0,2007,12,28,9,Frío_y_Lluvioso
2007-12-28 08:00:00,12.6,0.0,1.0,1.440356814831657,50.0,0.0,0.0,4.8,27.0,49.5,2007,12,28,8,Desconocido
2007-12-28 07:00:00,12.6,0.0,1.0,1.4431079642587612,50.0,0.0,0.0,4.8,27.0,40.0,2007,12,28,7,Frío_y_Lluvioso
2007-12-28 06:00:00,12.649999999999999,0.0,1.0,1.4508522191102877,50.0,0.0,0.0,4.8,27.5,28.0,2007,12,28,6,Desconocido
2007-12-28 05:00:00,12.7,0.0,1.0,1.4502965176135267,50.0,0.0,0.0,4.8,28.0,16.0,2007,12,28,5,Frío_y_Lluvioso
2007-12-28 04:00:00,12.7,0.0,1.0,1.4426884025322928,50.0,0.0,0.0,4.8,28.0,26.5,2007,12,28,4,Desconocido
2007-12-28 03:00:00,12.7,0.0,1.0,1.4469532982767528,50.0,0.0,0.0,4.8,28.0,37.0,2007,12,28,3,Frío_y_Lluvioso
2007-12-28 02:00:00,12.7,0.0,1.0,1.4521689992490907,50.0,0.0,0.0,4.8,28.0,62.0,2007,12,28,2,Frío_y_Lluvioso
2007-12-28 01:00:00,12.7,0.0,1.0,1.4533945432004807,50.0,0.0,0.0,4.8,29.0,16.0,2007,12,28,1,Frío_y_Lluvioso
2007-12-28 00:00:00,12.8,0.0,1.0,1.458813886799572,50.0,0.0,0.0,4.8,30.0,8.0,2007,12,28,0,Frío_y_Lluvioso
2007-12-27 23:00:00,12.95,26.5,0.5,1.4586897987268597,50.0,0.0,0.0,9.649999999999999,33.5,6.0,2007,12,27,23,Desconocido
2007-12-27 22:00:00,13.1,53.0,0.0,1.4591444553144997,50.0,0.0,0.0,14.5,37.0,4.0,2007,12,27,22,Frío_y_Lluvioso
2007-12-27 21:00:00,13.1,46.5,0.0,1.4576952756816706,50.0,0.0,0.0,13.85,38.0,17.5,2007,12,27,21,Desconocido
2007-12-27 20:00:00,13.1,40.0,0.0,1.4482036582165525,50.0,0.0,0.0,13.2,39.0,31.0,2007,12,27,20,Frío_y_Lluvioso
2007-12-27 19:00:00,13.1,40.0,0.0,1.4403614867564185,50.0,0.0,0.0,11.0,37.0,36.0,2007,12,27,19,Desconocido
2007-12-27 18:00:00,13.1,40.0,0.0,1.4309900704701533,50.0,0.0,0.0,8.8,35.0,41.0,2007,12,27,18,Frío_y_Lluvioso
2007-12-27 17:00:00,13.1,52.0,0.0,1.4337182786954288,50.0,0.0,0.0,7.800000000000001,34.0,32.0,2007,12,27,17,Desconocido
2007-12-27 16:00:00,13.1,64.0,0.0,1.4300053983169554,50.0,0.0,0.0,6.800000000000001,33.0,23.0,2007,12,27,16,Desconocido
2007-12-27 15:00:00,13.1,76.0,0.0,1.4301768121402494,50.0,0.0,0.0,5.8,32.0,14.0,2007,12,27,15,Desconocido
2007-12-27 14:00:00,13.1,88.0,0.0,1.4383281416187712,50.0,0.0,0.0,4.8,31.0,5.0,2007,12,27,14,Frío_y_Lluvioso
2007-12-27 13:00:00,13.1,88.0,0.0,1.4333139862017488,50.0,0.0,0.0,4.8,31.0,5.0,2007,12,27,13,Frío_y_Lluvioso
2007-12-27 12:00:00,12.85,48.0,0.0,1.4315216446624615,50.0,2.0,0.0,4.8,28.5,31.0,2007,12,27,12,Desconocido
2007-12-27 11:00:00,12.6,8.0,0.0,1.4366326674333225,50.0,4.0,0.0,4.8,26.0,57.0,2007,12,27,11,Frío_y_Lluvioso
2007-12-27 10:00:00,12.6,5.333333333333334,0.3333333333333333,1.431208630743155,50.0,4.0,0.0,4.8,26.0,56.666666666666664,2007,12,27,10,Desconocido
2007-12-27 09:00:00,12.6,2.666666666666667,0.6666666666666666,1.4227482289397309,50.0,4.0,0.0,4.8,26.0,56.333333333333336,2007,12,27,9,Desconocido
2007-12-27 08:00:00,12.6,0.0,1.0,1.4185432579980062,50.0,4.0,0.0,4.8,26.0,56.0,2007,12,27,8,Frío_y_Lluvioso
2007-12-27 07:00:00,12.6,0.0,1.0,1.4117676837430864,50.0,4.0,0.0,4.8,25.5,44.5,2007,12,27,7,Desconocido
2007-12-27 06:00:00,12.6,0.0,1.0,1.4203616367899379,50.0,4.0,0.0,4.8,25.0,33.0,2007,12,27,6,Frío_y_Lluvioso
2007-12-27 05:00:00,12.7,0.0,1.0,1.4265240443812262,50.0,4.0,0.0,4.8,25.0,24.0,2007,12,27,5,Frío_y_Lluvioso
2007-12-27 04:00:00,12.7,0.0,1.0,1.4291921195114345,50.0,4.0,0.0,4.8,26.0,12.0,2007,12,27,4,Frío_y_Lluvioso
2007-12-27 03:00:00,12.7,0.0,1.0,1.436621331315189,50.0,4.0,0.0,4.8,26.0,39.0,2007,12,27,3,Frío_y_Lluvioso
2007-12-27 02:00:00,12.7,0.0,1.0,1.4426947728531714,50.0,4.0,0.0,4.8,26.0,39.0,2007,12,27,2,Frío_y_Lluvioso
2007-12-27 01:00:00,12.7,0.0,1.0,1.4364261740308921,50.0,4.0,0.0,4.8,28.0,46.0,2007,12,27,1,Frío_y_Lluvioso
2007-12-27 00:00:00,12.825,11.0,0.75,1.4442773540006917,50.0,4.0,0.0,4.8,29.0,43.25,2007,12,27,0,Desconocido
2007-12-26 23:00:00,12.95,22.0,0.5,1.4450641988390047,50.0,4.0,0.0,4.8,30.0,40.5,2007,12,26,23,Desconocido
2007-12-26 22:00:00,13.075,33.0,0.25,1.451213001942286,50.0,4.0,0.0,4.8,31.0,37.75,2007,12,26,22,Desconocido
2007-12-26 21:00:00,13.2,44.0,0.0,1.4591348279407559,50.0,4.0,0.0,4.8,32.0,35.0,2007,12,26,21,Frío_y_Lluvioso
2007-12-26 20:00:00,13.1,43.0,0.0,1.4554948974401931,50.0,4.0,0.0,12.5,32.0,48.0,2007,12,26,20,Desconocido
2007-12-26 19:00:00,13.0,42.0,0.0,1.4476959359307466,50.0,4.0,0.0,20.2,32.0,61.0,2007,12,26,19,Templado_y_Lluvioso
2007-12-26 18:00:00,13.1,79.0,0.0,1.4422546391815854,50.0,4.0,0.0,10.2,36.0,26.0,2007,12,26,18,Frío_y_Lluvioso
2007-12-26 17:00:00,13.1,59.0,0.0,1.4407967949541105,50.0,4.0,0.0,13.6,36.0,4.0,2007,12,26,17,Frío_y_Lluvioso
2007-12-26 16:00:00,13.1,61.5,0.0,1.4471570902725603,50.0,4.0,0.0,25.449999999999996,35.0,13.0,2007,12,26,16,Desconocido
2007-12-26 15:00:00,13.1,64.0,0.0,1.4543717019376872,50.0,4.0,0.0,37.3,34.0,22.0,2007,12,26,15,Cálido_y_Lluvioso
2007-12-26 14:00:00,13.1,75.0,0.0,1.444510744548311,50.0,4.0,0.0,4.8,31.0,60.0,2007,12,26,14,Frío_y_Lluvioso
2007-12-26 13:00:00,12.975,56.25,0.25,1.4447256905998622,50.0,3.25,0.0,4.8,29.75,59.0,2007,12,26,13,Desconocido
2007-12-26 12:00:00,12.85,37.5,0.5,1.4430739106628379,50.0,2.5,0.0,4.8,28.5,58.0,2007,12,26,12,Desconocido
2007-12-26 11:00:00,12.725,18.75,0.75,1.4375160668722524,50.0,1.75,0.0,4.8,27.25,57.0,2007,12,26,11,Desconocido
2007-12-26 10:00:00,12.6,0.0,1.0,1.429913374218926,50.0,1.0,0.0,4.8,26.0,56.0,2007,12,26,10,Frío_y_Lluvioso
2007-12-26 09:00:00,12.6,0.0,1.0,1.4266656776469986,50.0,1.0,0.0,4.8,26.0,51.0,2007,12,26,9,Desconocido
2007-12-26 08:00:00,12.6,0.0,1.0,1.435523871725249,50.0,1.0,0.0,4.8,26.0,46.0,2007,12,26,8,Frío_y_Lluvioso
2007-12-26 07:00:00,12.6,0.0,1.0,1.4319879303656642,50.0,1.0,0.0,4.8,25.0,37.0,2007,12,26,7,Frío_y_Lluvioso
2007-12-26 06:00:00,12.6,0.0,1.0,1.4323637428005316,50.0,1.0,0.0,4.8,25.5,30.0,2007,12,26,6,Desconocido
2007-12-26 05:00:00,12.6,0.0,1.0,1.436424121978435,50.0,1.0,0.0,4.8,26.0,23.0,2007,12,26,5,Frío_y_Lluvioso
2007-12-26 04:00:00,12.649999999999999,0.0,1.0,1.4336967140260208,50.0,1.0,0.0,4.8,26.0,12.0,2007,12,26,4,Desconocido
2007-12-26 03:00:00,12.7,0.0,1.0,1.44313235568044,50.0,1.0,0.0,4.8,26.0,1.0,2007,12,26,3,Frío_y_Lluvioso
2007-12-26 02:00:00,12.7,0.0,1.0,1.4523813015792824,50.0,1.0,0.0,4.8,27.0,57.0,2007,12,26,2,Frío_y_Lluvioso
2007-12-26 01:00:00,12.7,0.0,1.0,1.4474169474957896,50.0,1.0,0.0,4.8,27.0,36.0,2007,12,26,1,Frío_y_Lluvioso
2007-12-26 00:00:00,12.7,0.0,1.0,1.4473619176136374,50.0,1.0,0.0,4.8,28.0,57.0,2007,12,26,0,Frío_y_Lluvioso
2007-12-25 23:00:00,12.75,2.5,0.5,1.4433794838099727,50.0,1.0,0.0,4.8,29.0,49.0,2007,12,25,23,Desconocido
2007-12-25 22:00:00,12.8,5.0,0.0,1.439076293697522,50.0,1.0,0.0,4.8,30.0,41.0,2007,12,25,22,Frío_y_Lluvioso
2007-12-25 21:00:00,13.0,31.0,0.0,1.4298140326446127,50.0,1.0,0.0,4.8,31.0,14.0,2007,12,25,21,Frío_y_Lluvioso
2007-12-25 20:00:00,13.2,54.0,0.0,1.4320053193242106,50.0,1.0,0.0,7.7,33.0,8.0,2007,12,25,20,Frío_y_Lluvioso
2007-12-25 19:00:00,13.149999999999999,111.0,0.5,1.4320588997887878,50.0,5.5,0.0,7.7,27.0,10.0,2007,12,25,19,Desconocido
2007-12-25 18:00:00,13.1,168.0,1.0,1.4230884748137875,811.0,10.0,0.0,7.7,21.0,12.0,2007,12,25,18,Frío_y_Lluvioso
2007-12-25 16:00:00,13.1,124.5,0.5,1.4268267218178528,378.0,5.5,0.0,6.25,26.5,14.5,2007,12,25,16,Desconocido
2007-12-25 15:00:00,13.1,102.75,0.25,1.4216179596311922,171.0,3.25,0.0,5.525,29.25,15.75,2007,12,25,15,Desconocido
2007-12-25 14:00:00,13.1,81.0,0.0,1.4145158570730167,47.0,1.0,0.0,4.8,32.0,17.0,2007,12,25,14,Frío_y_Lluvioso
2007-12-25 09:00:00,12.6,0.0,1.0,1.4275341300457018,45.0,0.0,0.0,4.8,26.0,10.0,2007,12,25,9,Frío_y_Lluvioso
2007-12-25 08:00:00,12.6,0.0,1.0,1.4222868809255498,45.0,0.0,0.0,4.8,26.0,31.0,2007,12,25,8,Desconocido
2007-12-25 07:00:00,12.6,0.0,1.0,1.426851207897787,45.0,0.0,0.0,4.8,26.0,52.0,2007,12,25,7,Frío_y_Lluvioso
2007-12-25 06:00:00,12.7,0.0,1.0,1.4242068705521722,45.0,0.0,0.0,4.8,26.0,36.0,2007,12,25,6,Frío_y_Lluvioso
2007-12-25 05:00:00,12.7,0.0,1.0,1.4268529871640439,45.0,0.0,0.0,4.8,26.333333333333332,31.0,2007,12,25,5,Desconocido
2007-12-25 04:00:00,12.7,0.0,1.0,1.4295235813792617,45.0,0.0,0.0,4.8,26.666666666666668,26.0,2007,12,25,4,Desconocido
2007-12-25 03:00:00,12.7,0.0,1.0,1.430239075060757,45.0,0.0,0.0,4.8,27.0,21.0,2007,12,25,3,Frío_y_Lluvioso
2007-12-25 02:00:00,12.7,0.0,1.0,1.4220448704618451,45.0,0.0,0.0,4.8,29.0,50.0,2007,12,25,2,Frío_y_Lluvioso
2007-12-25 01:00:00,12.78,9.8,0.8,1.42875092037363,45.0,0.0,0.0,6.859999999999999,30.6,48.2,2007,12,25,1,Desconocido
2007-12-25 00:00:00,12.86,19.6,0.6,1.4251665216730647,45.0,0.0,0.0,8.92,32.2,46.4,2007,12,25,0,Desconocido
2007-12-24 23:00:00,12.94,29.400000000000002,0.3999999999999999,1.4188968918810618,45.0,0.0,0.0,10.98,33.8,44.6,2007,12,24,23,Desconocido
2007-12-24 22:00:00,13.02,39.2,0.19999999999999996,1.409712394712157,45.0,0.0,0.0,13.04,35.4,42.8,2007,12,24,22,Desconocido
2007-12-24 21:00:00,13.1,49.0,0.0,1.4115302535759218,45.0,0.0,0.0,15.1,37.0,41.0,2007,12,24,21,Templado_y_Lluvioso
2007-12-24 20:00:00,13.1,48.0,0.0,1.4150815408127675,45.0,0.0,0.0,13.2,38.0,8.0,2007,12,24,20,Frío_y_Lluvioso
2007-12-24 19:00:00,13.0,44.0,0.0,1.4054132973913247,45.0,0.0,0.0,11.5,40.0,20.0,2007,12,24,19,Frío_y_Lluvioso
2007-12-24 18:00:00,13.033333333333333,51.0,0.0,1.4056551585573103,45.0,0.0,0.0,20.366666666666667,38.333333333333336,16.333333333333332,2007,12,24,18,Desconocido
2007-12-24 17:00:00,13.066666666666666,58.0,0.0,1.4001850740612691,45.0,0.0,0.0,29.233333333333334,36.666666666666664,12.666666666666668,2007,12,24,17,Desconocido
2007-12-24 16:00:00,13.1,65.0,0.0,1.4030885298694582,45.0,0.0,0.0,38.1,35.0,9.0,2007,12,24,16,Cálido_y_Lluvioso
2007-12-24 15:00:00,13.0,54.5,0.0,1.396575858449558,45.0,0.0,0.0,21.45,33.0,4.5,2007,12,24,15,Desconocido
2007-12-24 14:00:00,12.9,44.0,0.0,1.4003946132116074,45.0,0.0,0.0,4.8,31.0,0.0,2007,12,24,14,Frío_y_Lluvioso
2007-12-24 13:00:00,12.825,33.0,0.25,1.3981293201376181,45.0,0.25,0.0,4.8,29.75,14.0,2007,12,24,13,Desconocido
2007-12-24 12:00:00,12.75,22.0,0.5,1.406863919912353,45.0,0.5,0.0,4.8,28.5,28.0,2007,12,24,12,Desconocido
2007-12-24 11:00:00,12.675,11.0,0.75,1.3996143387952729,45.0,0.75,0.0,4.8,27.25,42.0,2007,12,24,11,Desconocido
2007-12-24 10:00:00,12.6,0.0,1.0,1.396435665816278,45.0,1.0,0.0,4.8,26.0,56.0,2007,12,24,10,Frío_y_Lluvioso
